gene	cluster
Spcs1	6
Glt8d1	0
Gnl3	1
Pbrm1	6
Smim4	4
Nt5dc2	0
Stab1	15
Nisch	1
Sema3g	10
Phf7	3
Bap1	0
Dnah1	14
Capn7	0
Sh3bp5	8
Mettl6	0
Eaf1	0
Colq	9
Hacl1	3
Btd	0
Ankrd28	0
Galnt15	10
Dph3	1
Oxnad1	0
Ncoa4	15
Timm23	18
Parg	4
Gm48914	5
Ogdhl	7
Ercc6	0
Tmem273	15
Vstm4	0
Wdfy4	4
Lrrc18	14
Arhgap22	15
Mapk8	0
Gdf10	8
A630023A22Rik	14
Anxa8	11
Gprin2	14
Shld2	3
Glud1	6
Gm3219	2
Sncg	10
Mmrn2	10
Bmpr1a	8
Ldb3	7
5830448L01Rik	2
Wapl	1
Ccser2	8
2610528A11Rik	2
Ghitm	1
Eif1-ps1	7
Tspan14	4
Fam213a	8
Gm47547	2
Cdv3-ps	5
Gm7324	5
Gm49083	2
Gm8113	2
Ear2	3
AC160336.1	1
Ptgdr	2
Gm17173	5
Ptger2	3
Txndc16	15
Gpr137c	3
Ero1l	1
Psmc6	1
Styx	3
Gnpnat1	0
Fermt2	8
9630050E16Rik	3
Gm15601	5
Ddhd1	1
Gm49125	3
A530076I17Rik	5
Gm8317	17
Gm1821	3
Bmp4	8
Gm15222	2
Cdkn3	16
Cnih1	1
Gmfb	1
Gm10101	2
Cgrrf1	0
Samd4	0
2810457G06Rik	2
Gm48958	3
Gch1	6
Gm18811	2
Wdhd1	0
Socs4	4
Mapk1ip1l	1
Lgals3	6
Dlgap5	16
Fbxo34	0
Gm48986	5
Atg14	0
Ktn1	1
Peli2	0
Gm49307	3
Tmem260	0
Gm48909	5
Exoc5	1
Gm49204	3
Ap5m1	0
Naa30	0
Armh4	9
Tlr11	5
Ttc5	4
Ccnb1ip1	5
Parp2	4
Tep1	1
Gm26782	0
Klhl33	12
Osgep	1
Apex1	4
Pip4p1	1
Pnp	6
Pnp2	11
Rnase4	8
Ang	0
Rnase6	4
Rnase2a	6
Mettl17	3
Ndrg2	12
Arhgef40	8
Zfp219	0
Tmem253	7
Hnrnpc	6
Rpgrip1	0
Supt16	1
Chd8	1
Gm43766	2
Rab2b	0
Tox4	1
Mettl3	0
Sall2	3
Trdv2-2	17
Trdv4	13
Trdc	13
Trac	13
Dad1	6
Abhd4	0
Gm43305	15
Oxa1l	4
Slc7a7	15
Mrpl52	6
Mmp14	1
Gm10366	5
Lrp10	1
Prmt5	0
Haus4	0
Ajuba	11
4931414P19Rik	3
Psmb5	6
Cdh24	5
Acin1	1
1700123O20Rik	4
Cebpe	3
Slc7a8	15
Homez	3
Ppp1r3e	3
Bcl2l2	0
Pabpn1	1
Slc22a17	0
Efs	0
Cmtm5	12
Ngdn	4
Gm10364	5
Zfhx2	0
Thtpa	5
Ap1g2	0
Jph4	12
Dhrs4	0
Carmil3	14
Pck2	0
Dcaf11	4
Psme1	6
Emc9	0
Psme2	6
Rnf31	0
Irf9	1
Rec8	14
Ipo4	0
Tm9sf1	0
Gm49747	2
Tssk4	2
Mdp1	4
Nedd8	6
Gmpr2	0
Tinf2	0
Tgm1	4
Rabggta	0
Dhrs1	1
Nop9	4
Cideb	7
Ltb4r2	5
Ltb4r1	6
Adcy4	10
Ripk3	4
Nfatc4	9
Nynrin	0
Khnyn	0
Sdr39u1	0
Cma1	13
Gzmc	13
Gzmb	13
Rnf17	2
Cenpj	0
Parp4	4
Gm4032	5
Mphosph8	1
Gm16973	3
Pspc1	4
Zmym5	1
2410022M11Rik	0
Zmym2	4
Cryl1	0
Gm8971	5
Ift88	3
Il17d	9
Eef1akmt1	4
Xpo4	4
Lats2	4
Gm20430	5
Sap18	1
Ska3	16
Mrpl57	1
Zdhhc20	1
Micu2	1
3110083C13Rik	17
Fgf9	11
Gm33321	14
Rpl13-ps3	2
Rcbtb1	0
Gm6904	5
Phf11a	4
Phf11b	6
Phf11d	6
Phf11c	3
Setdb2	4
Cab39l	4
Cdadc1	0
Atp8a2	10
Gm49336	4
Gm47694	5
Mtmr6	1
Amer2	5
Spata13	4
C1qtnf9	10
Mipep	0
Tnfrsf19	9
Sacs	0
Arl11	15
Ebpl	4
Kpna3	4
Spryd7	0
Trim13	3
Dleu2	1
Gm27010	3
Gm26916	5
Gm27017	5
Gm37420	15
Gm37472	3
Gm37820	2
Rnaseh2b	0
Fam124a	7
Ints6	4
Wdfy2	1
n-R5s47	2
Ctsb	6
Fdft1	0
Neil2	2
Gata4	7
Mtmr9	0
Xkr6	9
Pinx1	0
Sox7	10
Msra	0
Kif13b	4
Gm26225	2
Hmbox1	4
Gm37183	3
Ints9	4
Extl3	4
Fzd3	12
Fbxo16	14
Zfp395	15
Elp3	0
Pbk	16
Esco2	16
Ccdc25	1
Scara3	9
Clu	11
Ephx2	7
Ptk2b	4
1700001G11Rik	5
Trim35	1
Adra1a	8
Gm9130	5
Dpysl2	6
Pnma2	14
Bnip3l	1
Ppp2r2a	1
Cdca2	16
Kctd9	3
Dock5	0
Adamdec1	5
Stc1	2
Slc25a37	0
Loxl2	8
R3hcc1	0
Chmp7	0
4930480K23Rik	2
Tnfrsf10b	10
Rhobtb2	0
Egr3	0
Bin3	4
Ccar2	0
9930012K11Rik	2
Pdlim2	0
Sorbs3	10
Ppp3cc	13
Slc39a14	4
Piwil2	3
Polr3d	4
Phyhip	14
Bmp1	8
Reep4	0
Hr	9
Nudt18	0
Fam160b2	0
Dmtn	10
Xpo7	4
Dok2	6
Gfra2	12
Fndc3a	1
Cysltr2	13
Rcbtb2	15
Rb1	1
Lpar6	1
Itm2b	6
Med4	4
Nudt15	3
Sucla2	1
Gm49164	2
Gm16409	2
Htr2a	9
Esd	6
Lrch1	4
Gm10847	5
Rubcnl	3
Lcp1	6
Zc3h13	1
Cog3	0
Slc25a30	0
Gm4285	3
Tpt1	19
Gtf2f2	4
Kctd4	5
Gpalpp1	4
Nufip1	4
Tsc22d1	8
Serp2	3
Lacc1	1
Ccdc122	0
Enox1	9
Gm49001	2
Dnajc15	1
Epsti1	6
Tnfsf11	13
Akap11	4
Dgkh	4
Vwa8	0
Rgcc	8
Naa16	0
Mtrf1	3
Kbtbd7	0
Wbp4	1
Elf1	1
Sugt1	1
Olfm4	5
Pcdh17	7
Gm7004	17
Diaph3	16
Gm49159	5
Tdrd3	0
Gm49197	2
Rps3a2	3
Gm10110	5
Gm7232	2
Pcdh9	12
Dach1	10
Rpl36a-ps1	0
Mzt1	4
Bora	16
Dis3	0
Pibf1	0
Klf5	11
Klf12	3
Tbc1d4	15
Commd6	1
Uchl3	4
Lmo7	10
Gm5854	5
Gm34589	3
Kctd12	6
Gm26778	3
4933432I03Rik	5
Rpl17-ps7	5
Acod1	4
Cln5	4
Fbxl3	1
Mycbp2	6
Gm34907	5
Slain1	13
Ednrb	12
Rnf219	0
Rbm26	1
Gm17066	4
Ndfip2	1
Gm16259	5
Gm10076	18
Spry2	8
Rpl27a-ps2	5
Slitrk6	12
Slitrk5	12
Tpm3-rs7	0
Mir17hg	3
Gpc6	9
Tgds	0
Gpr180	0
Abcc4	0
Cldn10	11
Dzip1	9
Gm49179	9
Dnajc3	6
Gm49768	2
Uggt2	9
Gm6087	5
Mbnl2	6
Rap2a	1
Gm9391	5
Ipo5	4
Farp1	9
B930095G15Rik	3
Stk24	1
Slc15a1	7
Dock9	10
1810041H14Rik	13
Ubac2	4
Gpr18	13
Gpr183	1
A330035P11Rik	5
Tm9sf2	1
Gm17082	5
Clybl	0
Pcca	0
Gm49260	2
Ggact	0
4930594M22Rik	2
Tmtc4	3
Gm26870	3
Alkbh8	0
Cwf19l2	1
Gucy1a2	9
Aasdhppt	4
Kbtbd3	0
Msantd4	4
Casp1	6
Casp4	6
Casp12	0
Pdgfd	10
Dync2h1	9
Dcun1d5	1
Mmp13	15
Mmp12	3
Mmp3	9
Mmp10	2
Mmp8	4
Mmp27	17
Tmem123	1
Birc2	1
Birc3	1
Yap1	0
Cfap300	14
Cep126	2
Trpc6	14
Pgr	2
Arhgap42	7
Jrkl	0
Ccdc82	4
Maml2	0
Gm47087	0
Phxr4	0
Gm47089	5
Mtmr2	4
Cep57	0
Fam76b	4
Sesn3	1
Endod1	12
Cwc15	6
Amotl1	8
Fut4	3
Ankrd49	4
Mre11a	0
Izumo1r	13
Panx1	0
Vstm5	7
Med17	4
4931406C07Rik	15
Taf1d	1
Cep295	0
Smco4	8
Slc36a4	0
Fat3	2
Gm48849	5
Gm48856	17
Chordc1	1
Naalad2	9
Zfp558	2
Muc16	11
Zfp317	0
Olfr77	5
Gm7808	3
Zfp560	0
Zfp26	0
Gm26733	5
Zfp426	0
Zfp266	4
Gm46142	7
Zfp846	0
Gm48069	2
Fbxl12os	2
Fbxl12	0
Ubl5	6
Pin1	1
Col5a3	8
A230050P20Rik	0
Angptl6	7
Ppan	0
Eif3g	1
Dnmt1	16
S1pr2	0
Mrpl4	1
Icam1	1
Gm47079	2
Icam4	14
Tyk2	4
Cdc37	6
Pde4a	8
Gm16754	5
Keap1	1
S1pr5	5
Atg4d	0
Kri1	4
Cdkn2d	1
Ap1m2	7
Slc44a2	1
Ilf3	4
Qtrt1	0
Dnm2	1
Tmed1	0
AB124611	6
Carm1	0
Yipf2	0
Timm29	0
Smarca4	1
Ldlr	1
Spc24	16
Kank2	0
Dock6	10
Rab3d	0
Tmem205	1
Ccdc159	2
Plppr2	9
Swsap1	3
Epor	3
Rgl3	3
Prkcsh	1
Zfp653	3
Gm16845	2
Ecsit	0
Cnn1	3
Elof1	1
Acp5	0
Pigyl	1
Zfp809	0
Gm48478	2
Zfp599	5
Zfp810	3
Gm48627	2
Anln	16
Rp9	1
9530077C05Rik	3
Bbs9	3
Bmper	11
Dpy19l1	4
Gm47772	5
Herpud2	4
Sept7	6
Gm48272	5
Eepd1	10
Gm5120	2
Acad8	0
Thyn1	4
Vps26b	0
Gm48673	14
Ncapd3	16
Jam3	8
Igsf9b	7
Opcml	7
Ntm	9
Snx19	0
Adamts15	11
Adamts8	2
Zbtb44	4
St14	3
Aplp2	6
4930517E14Rik	5
Prdm10	3
Nfrkb	0
Tmem45b	7
Barx2	11
Gm3756	2
Gm47496	2
Arhgap32	12
Fli1	1
Gm38292	3
Gm38346	2
Gm37474	15
Gm37082	3
Ets1	1
Gm10698	3
St3gal4	1
4930581F22Rik	0
Dcps	4
Tirap	0
Srpr	1
Foxred1	0
Fam118b	0
Rpusd4	0
Gm5614	5
Cdon	11
Gm25630	11
Pus3	0
Hyls1	3
Gm48443	2
Chek1	16
Stt3a	1
Ei24	1
Fez1	12
Pknox2	2
Tmem218	7
Slc37a2	15
Gm10177	3
Ccdc15	3
Gm47643	2
Gm47652	7
Robo4	10
Msantd2	0
Gm47963	2
Esam	10
Vsig2	2
Nrgn	13
Siae	0
Spa17	11
Tbrg1	1
Olfr889	2
Vwa5a	1
Olfr920	2
AW551984	11
Zfp202	3
Scn3b	10
Gramd1b	0
Gm48114	3
Gm5055	5
Clmp	8
Gm16096	3
Hspa8	6
Crtam	13
Ubash3b	1
Gm48611	3
3110039I08Rik	8
Gm48742	2
Sorl1	13
Gm39321	5
Sc5d	4
Tbcel	0
Arhgef12	8
Gm5831	5
Tmem136	9
Pou2f3	14
Oaf	8
Nectin1	3
Gm39323	5
Thy1	13
Usp2	0
Rnf26	0
Gm26737	5
Gm10687	2
Mcam	12
Cbl	6
5830462O15Rik	3
Nlrx1	0
Gm10686	5
Gm48604	5
Hinfp	0
C2cd2l	0
Dpagt1	0
H2afx	16
Hmbs	4
Vps11	0
Gm10080	3
9430081H08Rik	3
Hyou1	1
Slc37a4	0
Trappc4	1
Rps25	6
Ccdc84	0
C030014I23Rik	2
Gm47204	9
Bcl9l	0
Gm47230	5
Ddx6	6
E030022I16Rik	3
Gm47234	3
Treh	7
Phldb1	0
Arcn1	1
Gm48562	3
Ift46	0
Tmem25	7
Kmt2a	1
Gm48314	2
Atp5l	6
Ube4a	4
Cd3g	13
Cd3d	13
Cd3e	13
Gm48720	17
Mpzl2	11
Gm48840	5
Mpzl3	3
Jaml	1
Gm10684	5
Gm47596	5
Scn2b	2
Tmprss4	5
BC049352	3
Il10ra	6
Fxyd6	8
Fxyd2	15
Cep164	0
2610028D06Rik	2
Bace1	8
Gm16536	3
Gm49338	3
Rnf214	0
Pcsk7	0
Tagln	8
Gm48529	2
Sidt2	1
A830035O19Rik	2
Pafah1b2	1
Sik3	4
Apoa1	5
Apoc3	7
Apoa4	5
Zpr1	4
Bud13	0
Cadm1	12
Nxpe4	10
Nxpe2	10
Nxpe1-ps	2
Rexo2	1
Rbm7	1
Gm5617	4
Nnmt	11
Zbtb16	3
Usp28	3
Zw10	0
Tmprss5	12
Ttc12	12
Ncam1	12
Rpl10-ps3	4
Plet1os	5
Plet1	11
Pts	1
Bco2	3
Il18	4
Sdhd	1
Timm8b	1
Nkapd1	4
Pih1d2	2
Dlat	4
Dixdc1	11
2310030G06Rik	11
Hspb2	12
Cryab	12
1110032A03Rik	0
Fdxacb1	3
Alg9	0
Ppp2r1b	0
Sik2	0
Layn	9
Colca2	3
Arhgap20	7
Fdx1	1
Rdx	6
Zc3h12c	0
Ddx10	4
Exph5	11
Kdelc2	8
4930550C14Rik	2
Atm	0
Npat	0
Acat1	1
Cul5	1
Gm16124	3
Rab39	3
Rps6-ps3	3
Slc35f2	2
Tnfaip8l3	10
Dmxl2	0
Cib2	0
Idh3a	1
Acsbg1	12
Dnaja4	0
Wdr61	1
Rab7-ps1	17
Ireb2	4
Hykk	9
Psma4	6
Ube2q2	4
Fbxo22	4
Nrg4	5
Etfa	1
Isl2	9
Scaper	0
Gm7435	2
Rcn2	1
Pstpip1	4
Tspan3	8
Peak1	1
Peak1os	5
Gm36940	2
Hmg20a	0
Lingo1	2
Cspg4	8
Gm47237	2
Snx33	9
Imp3	1
Snupn	0
Ptpn9	4
Sin3a	4
2700012I20Rik	2
Man2c1os	5
Man2c1	0
Neil1	3
Commd4	1
1700017B05Rik	0
Gm5121	5
Ppcdc	0
Scamp5	15
Gm6166	5
Rpp25	11
Cox5a	6
Gm26631	2
Fam219b	0
Mpi	0
Scamp2	6
Ulk3	0
Csk	1
Edc3	0
Clk3	4
Arid3b	0
Ubl7	4
Sema7a	10
Cyp11a1	5
Islr	8
Pml	4
Stoml1	0
Loxl1	8
Insyn1	9
Cd276	9
Nptn	1
Rec114	7
Neo1	11
Adpgk	0
Bbs4	3
Arih1	1
Rps11-ps1	3
Tmem202	5
Hexa	15
Parp6	0
Pkm	6
Gm49759	3
Gramd2	5
Senp8	3
Myo9a	1
Thsd4	11
Gm47676	14
Lrrc49	9
B930082K07Rik	2
Larp6	9
Uaca	10
Gm10655	5
Tle3	6
Rplp1	19
Kif23	16
Paqr5	5
Glce	0
Anp32a	6
Coro2b	12
Fem1b	0
Gm26609	5
Cln6	0
Calml4	11
Pias1	1
Map2k5	0
2300009A05Rik	0
Gm16759	2
Aagab	15
Smad3	0
Smad6	7
Scarletltr	14
Zwilch	16
Rpl4	6
Snapc5	1
Map2k1	1
Gm48855	2
Uchl4	2
Tipin	0
Dis3l	0
Rab11a	1
Dennd4a	13
Ints14	0
Hacd3	0
Dpp8	1
Igdcc4	9
Parp16	3
Cilp	8
Clpx	4
Pdcd7	0
Rasl12	12
Mtfmt	3
Spg21	1
Plekho2	6
Pif1	5
Rbpms2	7
Oaz2	8
Zfp609	4
Trip4	4
Pclaf	16
Csnk1g1	4
Ppib	6
Snx22	5
Snx1	1
Ciao2a	1
Dapk2	10
Herc1	1
Fbxl22	9
Usp3	4
Car12	12
Aph1b	0
Aph1c	0
Rab8b	6
Rps27l	6
Lactb	4
Tpm1	8
Tln2	15
Vps13c	1
Rora	8
Ice2	0
Anxa2	6
Bnip2	6
Gtf2a2	1
Fam81a	7
Myo1e	10
Ccnb2	16
Rnf111	1
Sltm	1
Mindy2	1
Gm10642	2
Adam10	6
Lipc	5
Aqp9	5
Aldh1a2	11
Polr2m	1
Myzap	10
Cgnl1	11
Tcf12	1
Gm38057	14
Gm38111	3
Gm37879	3
Gm37663	3
Gm37023	2
A430027C01Rik	3
Gm37137	2
Rpl15-ps2	5
Uba52-ps	3
Zfp280d	4
Gm19353	2
Gm37983	2
Gm37303	2
Mns1	16
Tex9	0
Rfx7	4
Gm19427	2
Gm37105	3
Nedd4	8
A530064N14Rik	2
Gm7265	9
Gm36936	9
Pygo1	9
Dyx1c1	7
Ccpg1os	3
Ccpg1	0
Pigb	3
2310009A05Rik	4
Rab27a	4
Rsl24d1	1
Unc13c	11
Fam214a	0
Arpp19	6
Gm2981	5
Myo5a	1
Gnb5	0
Gm19531	2
Mapk6	1
4933433G15Rik	3
Leo1	4
Tmod3	1
Tmod2	12
Lysmd2	8
Scg3	12
Fam83b	14
Lrrc1	11
Gm21013	11
Gclc	0
Elovl5	8
Fbxo9	4
Ick	0
Rn7sk	3
C920006O11Rik	3
Gsta4	11
Gsta1	7
Ddx43	13
Gm8093	3
Cgas	4
Mto1	0
Eef1a1	19
Slc17a5	0
Cd109	2
Gm8116	5
Col12a1	12
Cox7a2	6
Tmem30a	6
Filip1	10
Senp6	1
Gm17477	3
Myo6	8
Gm9531	5
Irak1bp1	9
Phip	1
Hmgn3	0
Lca5	12
Rps27a-ps2	5
Sh3bgrl2	10
Ttk	16
Bckdhb	0
Tent5a	6
Ibtk	4
4933431K14Rik	14
Tpbg	9
Ube2cbp	2
Dop1a	4
Gm17530	14
Pgm3	0
Rwdd2a	2
Me1	11
Cyb5r4	1
Cep162	0
Nt5e	13
Snx14	0
Gm28229	5
Syncrip	1
Snhg5	0
Zfp949	3
Gm26461	5
9430037G07Rik	14
Mthfsl	4
Bcl2a1d	3
Gm37560	3
Gm29562	5
9330159M07Rik	3
Gm2396	5
Bcl2a1a	4
Bcl2a1b	6
Mthfs	4
Gm38091	2
Minar1	2
Tmed3	1
Rasgrf1	2
Ctsh	6
Morf4l1	6
Gm26882	3
Adamts7	2
Tbc1d2b	4
Gm16200	5
Gm5620	5
Plscr1	0
Plscr2	10
Plscr4	8
Gm38391	9
Plod2	8
1190002N15Rik	11
Slc9a9	15
Chst2	9
U2surp	1
Gm28424	5
Pcolce2	9
Trpc1	8
Pls1	7
Atr	0
Gm16794	3
Xrn1	1
Gm38375	2
Gk5	0
Tfdp2	8
Atp1b3	6
BC043934	2
Rnf7	1
Rasa2	4
Zbtb38	1
Pxylp1	9
Spsb4	9
Gm26767	17
Slc25a36	1
Nmnat3	3
Gm28530	2
Rbp1	8
Rbp2	7
4930579K19Rik	2
Copb2	1
Mrps22	0
Faim	4
Gm1123	7
Pik3cb	0
Cep70	0
Esyt3	11
Mras	11
Armc8	4
Dbr1	0
Dzip1l	9
Il20rb	2
Nck1	1
Slc35g2	12
Stag1	1
Gm37204	3
Gm38297	2
Gm3081	3
Pccb	0
Msl2	1
Gm37553	2
Ppp2r3a	0
Gm37621	2
Gm37953	2
Gm37314	2
Ephb1	2
Ky	14
Cep63	0
Anapc13	1
Amotl2	8
Ryk	8
Slco2a1	10
Rab6b	0
Srprb	4
Trf	6
Topbp1	16
Cdv3	6
Bfsp2	7
Tmem108	11
Nphp3	0
Uba5	1
Acad11	0
Ackr4	8
Dnajc13	1
Hmgb1-rs16	2
Acpp	13
Mrpl3	4
Gm38077	5
Gm47103	2
Nudt16	15
Aste1	3
Atp2c1	1
Gm19667	5
Gm5621	3
Pik3r4	0
Col6a6	2
Col6a5	2
Glyctk	5
Wdr82	4
Ppm1m	4
Twf2	1
Tlr9	5
Alas1	4
Poc1a	16
Dusp7	15
Rpl29	6
Acy1	3
Abhd14a	0
Abhd14b	8
Pcbp4	12
Parp3	8
Rrp9	0
Tex264	1
Rad54l2	0
Dcaf1	4
Manf	6
Gm37612	2
Rbm15b	0
4930524O07Rik	5
Mapkapk3	4
Cish	6
Hemk1	0
Cacna2d2	2
Tmem115	0
Cyb561d2	0
Nprl2	0
Rassf1	1
Gm9917	2
Tusc2	0
Hyal2	10
Hyal1	0
Naa80	0
Ifrd2	0
Sema3b	12
Gnai2	6
Gm19721	2
Sema3f	10
Rbm5	1
Rbm6	1
Gm37436	3
Mon1a	0
Mst1r	9
Traip	16
Uba7	4
Inka1	0
Ip6k1	1
Gmppb	4
Rnf123	0
Amigo3	5
Apeh	0
Bsn	5
Dag1	8
Nicn1	0
Amt	2
Tcta	0
Rhoa	6
Gm37401	5
Gpx1	6
Usp4	1
Klhdc8b	8
Ccdc71	0
Lamb2	8
Usp19	1
Qars	4
Qrich1	4
Gm38366	3
Gm37678	3
Impdh2	1
Ndufaf3	4
4833445I07Rik	3
Dalrd3	0
Wdr6	8
P4htm	0
Arih2	1
Slc25a20	4
Prkar2a	1
Ip6k2	0
Nckipsd	0
Celsr3	5
Slc26a6	3
Uqcrc1	6
Col7a1	9
Gm38004	5
Pfkfb4	4
Shisa5	6
Atrip	0
Tma7	6
Ccdc51	3
Plxnb1	11
3000002C10Rik	2
Nme6	3
Cdc25a	0
Map4	1
Gm4734	2
Gm42433	5
Gm42432	3
Dhx30	4
Smarcc1	1
Cspg5	2
Mir6236	6
Elp6	3
Scap	0
Ptpn23	0
Klhl18	4
Kif9	3
Setd2	1
Gm42763	2
Nradd	0
Nbeal2	13
Ccdc12	1
Pth1r	8
Tmie	2
Als2cl	10
Lrrc2	5
Ltf	5
Gm43814	3
Ccrl2	1
Lrrfip2	4
Mlh1	3
Epm2aip1	0
Pdcd6ip	6
Clasp2	1
Ubp1	4
Fbxl2	3
Bcl2a1c	5
4930520O04Rik	5
Crtap	8
Glb1	0
Tmppe	5
Ccr4	13
Cnot10	0
Dync1li1	1
Cmtm6	1
Cmtm7	6
Gm9888	2
Cmtm8	10
Gpd1l	0
Osbpl10	2
Rps27rt	1
Stt3b	1
Gm5921	5
Gm9385	3
Tgfbr2	15
Gm31410	2
Rbms3	8
Azi2	1
Cmc1	1
Gm17399	17
Eomes	13
Golga4	1
Itga9	15
Gm2415	2
Ctdspl	11
Vill	4
Plcd1	0
Gm10608	5
Oxsr1	4
Myd88	6
Acaa1a	1
Xylb	2
Acvr2b	0
Gm47320	2
Exog	3
Wdr48	0
Cx3cr1	15
Gorasp1	3
Csrnp1	6
1700019L13Rik	3
Gm47043	14
Ccr8	17
Gm47050	5
Slc25a38	0
Rpsa	19
Myrip	2
D830035M03Rik	7
Eif1b	1
Entpd3	5
Rpl14	6
5830454E08Rik	2
Gm39459	5
Ctnnb1	6
Ulk4	0
Trak1	4
C230053D17Rik	3
Gm47092	5
Gm47097	2
Vipr1	5
Sec22c	3
Ss18l2	4
Nktr	6
E530011L22Rik	3
Zfp651	0
Hhatl	7
Ccdc13	12
Gm47111	5
Higd1a	6
Ackr2	10
1700048O20Rik	3
Pomgnt2	7
Snrk	8
4632418H02Rik	2
Gm47121	3
Ano10	0
Gm26797	2
Abhd5	0
9530059O14Rik	17
Tcaim	0
Zfp445	1
Zkscan7	3
Zkscan7.1	2
Zfp105	3
1110059G10Rik	4
Kif15	16
Gm9856	3
Tmem42	0
Zdhhc3	4
Exosc7	4
Clec3b	8
Tmem158	7
Scp2-ps2	5
Lars2	6
Limd1	1
Sacm1l	1
Slc6a20b	5
Slc6a20a	7
Ccr9	13
Lztfl1	4
Fyco1	4
Cxcr6	13
Xcr1	5
Ccr1	6
Ccr3	5
Ccr2	6
Ccr5	6
Gm39469	3
2010315B03Rik	0
Ppp2r3d	0
Pisd-ps1	2
Sfi1	0
Drg1	4
Eif4enif1	4
Patz1	0
Pik3ip1	11
Limk2	0
Rnf185	0
8430429K09Rik	3
Inpp5j	5
Selenom	8
Smtn	8
Tug1	1
Morc2a	0
Dusp18	12
Slc35e4	0
Tcn2	15
Pes1	4
Gal3st1	12
Mtfp1	7
Sec14l2	2
Rnf215	0
Ccdc157	9
Sf3a1	4
Tbc1d10a	0
Castor1	0
Gm11956	5
Osm	6
Lif	13
Mtmr3	1
Gm11960	5
Ascc2	0
Uqcr10	6
Zmat5	4
Nf2	0
Nipsnap1	0
Thoc5	0
AA413626	5
Nefh	13
Ap1b1	6
Gas2l1	4
Rasl10a	7
Ewsr1	1
Rhbdd3	0
Emid1	13
Kremen1	0
Znrf3	3
Gm11963	5
Xbp1	6
Ccdc117	0
Mrps24	6
Urgcp	0
Ube2d-ps	3
Dbnl	1
Polm	3
Aebp1	8
Pold2	0
Myl7	7
Ykt6	4
Camk2b	12
Nudcd3	1
Rps15a-ps6	2
Gm11969	2
A730071L15Rik	2
Npc1l1	7
Ddx56	0
Tmed4	1
Ogdh	1
Zmiz2	4
Ppia	19
H2afv	1
Purb	6
Gm11973	5
Myo1g	4
Snhg15	0
Ccm2	4
Gm11975	5
Nacad	2
Tbrg4	0
Ramp3	4
Adcy1	9
Igfbp3	10
Tns3	1
Hus1	0
Gm11992	2
Upp1	4
Zpbp	2
Spata48	5
Ikzf1	6
Fignl1	16
Ddc	7
Grb10	8
Cobl	11
Sec61g	6
Gm12663	5
Egfr	8
Eldr	5
Fbxo48	5
Plek	6
Cnrip1	0
Gm12013	5
Ppp3r1	1
Wdr92	0
Pno1	4
C1d	1
Etaa1	0
Etaa1os	2
8430419K02Rik	9
Meis1	8
Gm37818	2
2900018N21Rik	9
2610001A08Rik	9
Gm16141	9
Spred2	8
Actr2	6
Rab1a	6
Cep68	15
Slc1a4	9
Sertad2	1
Aftph	1
Lgalsl	0
Peli1	1
Vps54	4
Gm12042	2
Ugp2	1
Mdh1	1
Wdpcp	3
Ehbp1	0
Tmem17	3
B3gnt2	18
9130230N09Rik	2
Commd1	1
Zrsr1	0
Cct4	6
Fam161a	3
Gm12059	7
Xpo1	1
Usp34	1
Ahsa2	4
0610010F05Rik	0
Pex13	0
Pus10	0
Rel	6
Papolg	0
Bcl11a	4
Fancl	0
Vrk2	4
Ccdc85a	10
Efemp1	11
Pnpt1	4
A630052C17Rik	9
Ppp4r3b	1
Cfap36	4
Ccdc88a	1
Prorsd1	1
Mtif2	0
Rps27a	19
Rtn4	6
Eml6	3
Sptbn1	6
Gm8098	2
Acyp2	0
Gm12098	5
Gm12097	2
Psme4	1
Asb3	0
Erlec1	1
Chac2	0
Stc2	2
Bod1	0
Cpeb4	1
Nsg2	12
Il9r	5
Snrnp25	0
Rhbdf1	0
Nprl3	0
Mpg	0
Hba-a1	18
Sh3pxd2b	1
Ubtd2	9
Stk10	4
Fbxw11	4
Fgf18	11
Npm1	6
Ranbp17	5
Kcnip1	9
Kcnmb1	9
4930469K13Rik	12
Lcp2	6
Dock2	6
Fam196b	5
Spdl1	16
Slit3	8
Gm12122	9
Pank3	4
Rars	1
Wwc1	11
Mat2b	1
Hmmr	16
Nudcd2	4
Ccng1	1
Hspd1-ps3	5
Gabra1	11
Atp10b	7
Pttg1	1
Slu7	1
C1qtnf2	8
Ccnjl	2
Pwwp2a	0
Ttc1	4
Ublcp1	4
Rnf145	15
Ebf1	10
Clint1	6
Lsm11	3
Thg1l	3
Gm12166	3
Adam19	15
Gm16033	2
Cyfip2	13
Gm12568	5
Itk	13
Fam71b	5
Med7	4
2310031A07Rik	5
Havcr2	4
Havcr1	5
Timd4	15
Sgcd	0
Gm12183	3
Rack1	6
Trim41	15
Gm12184	3
Trim7	3
Irgm1	6
Gm5431	4
Gm12185	5
Psme2b	15
9930111J21Rik1	3
Olfr56	4
Tgtp1	3
9930111J21Rik2	1
Tgtp2	4
Ifi47	6
Zfp62	4
Mgat1	1
Flt4	10
Scgb3a1	10
Cnot6	1
Gfpt2	9
Mapk9	4
Rasgef1c	12
Rnf130	6
Tbc1d9b	4
Gm12195	3
Mrnip	3
Sqstm1	1
Mgat4b	4
Ltc4s	15
Gm26542	2
Maml1	0
Canx	6
Hnrnph1	6
Rufy1	4
Adamts2	11
