genes	geneCluster
Gm7027	3
Art2b	3
Rrm1	3
Trim34b	3
Gm45799	3
Dnhd1	3
Mrps36-ps2	3
Gm18852	3
Gm8979	3
Olfr699	3
Nlrp10	3
Gm9132	3
Calca	3
Ppp1ccb	3
Rexo5	3
Gm44986	3
Plk1	3
Gm6905	3
Kdm8	3
Sbk1	3
Lat	3
Atp2a1	3
Slx1b	3
Kif22	3
Spn	3
Sept1	3
Gm45110	3
Hsd3b7	3
Gm45205	3
Gm49368	3
Itgad	3
Cox6a2	3
Gm45719	3
Gm4275	3
Etos1	3
Btbd16	3
Gm5602	3
Gm9333	3
Mki67	3
Stk32c	3
Rpl21-ps13	3
Utf1	3
6430531B16Rik	3
Gm45456	3
Pkp3	3
Pidd1	3
Gm16982	3
Ifitm10	3
Mrpl23	3
E230032D23Rik	3
Tnfrsf23	3
Fbxo5	3
Ipcef1	3
Ulbp1	3
Gm46209	3
Gm8330	3
Gm10827	3
Gm33104	3
Gm48563	3
Mtfr2	3
Myb	3
Gm2539	3
Gm4895	3
H60b	3
Gm4739	3
Samd3	3
Themis	3
Cenpw	3
Gm47693	3
Gm7909	3
5930403N24Rik	3
Tube1	3
Ccdc162	3
5730435O14Rik	3
Gm15198	3
Gm48670	3
Gm6983	3
Gm48332	3
Gm40645	3
Gm48786	3
Adamts14	3
Prf1	3
Hk1os	3
Gm19337	3
Gm26576	3
Gm31763	3
Gm32255	3
Cdk1	3
Gm9923	3
Gm5778	3
Upb1	3
Ggt1	3
Derl3	3
Dnmt3l	3
4921516A02Rik	3
Gm47015	3
Gm49322	3
Atcayos	3
Tjp3	3
Gm16315	3
S1pr4	3
Gm8394	3
Btbd11	3
Gm15344	3
Parpbp	3
Gm17980	3
Gm24119	3
Hal	3
4732465J04Rik	3
Gm5426	3
4930459C07Rik	3
Gm34921	3
Gad1-ps	3
Gm48377	3
E2f7	3
Gm5781	3
Gm32552	3
Ifng	3
Gm49751	3
Agap2	3
Gm16230	3
Il23a	3
Pmel	3
Gdf11	3
Tespa1	3
A430078G23Rik	3
Retn	3
Gm44776	3
Clec4g	3
Cd209c	3
Gm7434	3
Shcbp1	3
Gm9457	3
Rpl21-ps14	3
Proz	3
5830468F06Rik	3
Gm45493	3
Xkr5	3
Ckap2	3
Rpl30-ps2	3
Gm16933	3
5830408C22Rik	3
Gm45745	3
Gm32098	3
Gm45371	3
Gm8100	3
Gm10131	3
Gm29243	3
Gm5345	3
Gm16192	3
Actg-ps1	3
Cenpu	3
Gm8623	3
Neil3	3
Gm45360	3
Gm45358	3
Lzts1	3
Zfp869	3
Tssk6	3
Gm3336	3
6330537M06Rik	3
Il12rb1	3
Ankle1	3
Fcho1	3
Olfr373	3
Gm26586	3
Hsh2d	3
Gm10282	3
Mcm5	3
Gm9725	3
Inpp4b	3
Asf1b	3
2210011C24Rik	3
Il27ra	3
Podnl1	3
Cks1brt	3
Gm9619	3
Capns2	3
Gm45804	3
Ccl22	3
Gins3	3
4930513N10Rik	3
Carmil2	3
1810019D21Rik	3
Chtf8.1	3
Gm6793	3
Cenpn	3
Gins2	3
Gm33142	3
Gm20406	3
Snai3	3
Cdt1	3
Gm10612	3
A530010L16Rik	3
Cpne7	3
2810455O05Rik	3
Ccsap	3
Gm45890	3
Galnt2	3
Gm45805	3
A630001O12Rik	3
Gm38574	3
Rpl21-ps4	3
Gm47794	3
Gm30054	3
Myoz1	3
Gm30108	3
Anxa11os	3
Il17rb	3
Gm7644	3
Timm23	3
Gm48914	3
Fam170b	3
Cdv3-ps	3
Gm7324	3
Gm17173	3
Gm15601	3
A530076I17Rik	3
Cdkn3	3
Dlgap5	3
Gm48986	3
Gm16082	3
Tlr11	3
Ccnb1ip1	3
Trdv4	3
Trdc	3
Trac	3
Gm10366	3
Thtpa	3
Gm8894	3
Fitm1	3
Tm9sf1	3
Cma1	3
Gzmc	3
Gzmb	3
Rnf17	3
Gm4032	3
Ska3	3
Gm6904	3
Gm47694	3
Amer2	3
Gm26536	3
n-R5s47	3
Pbk	3
Esco2	3
Cdca2	3
Adamdec1	3
Ppp3cc	3
Cysltr2	3
Gm10847	3
Kctd4	3
Gm49001	3
Gm1587	3
Tnfsf11	3
Olfm4	3
Diaph3	3
Gm49159	3
4933432I03Rik	3
Rpl17-ps7	3
Gm34907	3
Scel	3
Gm16259	3
Gm10076	3
Rpl27a-ps2	3
Mir17hg	3
Gm6087	3
Gm9391	3
1810041H14Rik	3
Gpr18	3
Gm17082	3
Gm7390	3
Gm47089	3
Izumo1r	3
Dnmt1	3
Gm16754	3
S1pr5	3
Spc24	3
Gm16845	3
Zfp599	3
Anln	3
Gm47772	3
Gm48272	3
Ncapd3	3
4930517E14Rik	3
Chek1	3
Nrgn	3
Crtam	3
Gm39321	3
Gm5831	3
Gm39323	3
Thy1	3
Gm48604	3
H2afx	3
Gm47230	3
Gm48314	3
Cd3g	3
Cd3d	3
Cd3e	3
Gm48720	3
Gm48840	3
Gm10684	3
Gm47596	3
Gm7286	3
Apoa4	3
Plet1os	3
Slc35f2	3
Nrg4	3
Peak1os	3
Man2c1os	3
Gm5121	3
D9Wsu149	3
Gm6166	3
Cyp11a1	3
Gramd2	3
Gm10655	3
Kif23	3
Paqr5	3
Gm26609	3
Zwilch	3
Gm17749	3
Pif1	3
Pclaf	3
Gm4978	3
Ccnb2	3
Lipc	3
Aqp9	3
Mns1	3
Gm36948	3
Gm2981	3
Ddx43	3
Rps27a-ps2	3
Ttk	3
Gm48832	3
Nt5e	3
Gm10634	3
Gm2396	3
Gm16200	3
Gm5620	3
Gm28424	3
Topbp1	3
Gm37563	3
Acpp	3
Gm38077	3
Glyctk	3
Tlr9	3
4930500F10Rik	3
Gm37612	3
Traip	3
Amigo3	3
Bsn	3
Gm37401	3
Rps2-ps11	3
Gm38004	3
Gm42433	3
Ltf	3
Bcl2a1c	3
4930520O04Rik	3
Ccr4	3
Gm31410	3
Gm17399	3
Eomes	3
Gm10608	3
Ccr8	3
Gm47050	3
Entpd3	3
Gm39459	3
Gm47092	3
Gm47111	3
Kif15	3
Scp2-ps2	3
Slc6a20b	3
Slc6a20a	3
Ccr9	3
Cxcr6	3
Xcr1	3
Ccr3	3
Gm11956	3
Lif	3
Gm11960	3
Nefh	3
Emid1	3
Gm12599	3
Fignl1	3
Eldr	3
Fbxo48	3
B3gnt2	3
Il9r	3
Hba-a1	3
Fam196b	3
Spdl1	3
Hmmr	3
Cyfip2	3
Gm12568	3
Itk	3
Fam71b	3
2310031A07Rik	3
Havcr1	3
Gm12185	3
Gm26542	3
Gm12204	3
Tcf7	3
Leap2	3
Il4	3
Il13	3
Il5	3
Csf2	3
Gm12231	3
Slc36a2	3
Hist3h2bb-ps	3
Shmt1	3
Gm12618	3
Gm26534	3
Fam83g	3
Gm26964	3
Gm27194	3
Aurkb	3
Snord118	3
Gm12308	3
Tnfsf13	3
Acap1	3
Rnasek	3
Alox15	3
Chrne	3
Gm12319	3
Pimreg	3
P2rx1	3
Itgae	3
Haspin	3
1700016P03Rik	3
Gm12337	3
Gm12341	3
Gm10277	3
Spag5	3
Rab11fip4	3
Gm26563	3
Atad5	3
Ccl1	3
Cct6b	3
Gm11425	3
Gm20234	3
Gm11427	3
1700020L24Rik	3
Ccl5	3
E230016K23Rik	3
Appbp2os	3
Brip1	3
Prr11	3
Rad51c	3
Rnf43	3
Tspoap1	3
Gm11508	3
Gm45716	3
Nme2	3
Eme1	3
Dlx4os	3
Polr2k-ps	3
B4galnt2	3
Gm11531	3
Skap1	3
Gm11525	3
Tbx21	3
Gm11604	3
Ikzf3	3
Csf3	3
Cdc6	3
Top2a	3
Ccr7	3
Gm11560	3
Hspb9	3
Aoc2	3
Aarsd1	3
Brca1	3
BC030867	3
Kif18b	3
1700028N14Rik	3
Arhgap27os3	3
C130046K22Rik	3
Prr29	3
Gm11714	3
9930022D16Rik	3
Btbd17	3
Cd300c	3
Cd300e	3
Rab37	3
Smim5	3
BC018473	3
St6galnac1	3
Tmc8	3
Tk1	3
Afmid	3
Birc5	3
Hgs	3
Gm28192	3
Cd7	3
Gm47813	3
Gm48374	3
Gm48869	3
Gm48871	3
Actn2	3
Gm5928	3
B230303A05Rik	3
Gm48624	3
Tcrg-C1	3
Tcrg-C2	3
Trgv2	3
Tcrg-V1	3
Tcrg-C4	3
Gpr141b	3
Gm47657	3
Olfr1369-ps1	3
Hist1h2bl	3
Hist1h2ai	3
Hist1h3h	3
Hist1h2bm	3
Hist1h4k	3
Hist1h2ak	3
Hist1h2bn	3
Hist1h1b	3
Hist1h3i	3
Hist1h2an	3
Hist1h2bp	3
Hist1h4m	3
Hist1h4n	3
Hist1h2ap	3
Hist1h2br	3
Hist1h2bk	3
Hist1h2ag	3
Hist1h2bj	3
Hist1h4h	3
Hist1h2af	3
Hist1h2bh	3
Hist1h3f	3
Hist1h4f	3
Hist1h1d	3
Hist1h3e	3
Hist1h2ae	3
Hist1h2bg	3
Hist1h2bf	3
Hist1h2ad	3
Hist1h3d	3
Hist1h2ac	3
Hist1h3c	3
Gm11336	3
Hist1h2bb	3
Hist1h2ab	3
Hist1h3b	3
Hist1h4b	3
Hist1h4a	3
Hist1h3a	3
Hist1h1a	3
Gm11346	3
Gmnn	3
Gm11353	3
Gm48885	3
Gm47662	3
Serpinb9b	3
Gm48766	3
Gm46411	3
Gm26514	3
Gm31683	3
5530402G07Rik	3
Gm26877	3
Gm32401	3
Gfod1	3
Cenpp	3
Hist1h2al	3
Cks2	3
Mxd3	3
Gm48357	3
Gm47246	3
Gm48194	3
Ctla2b	3
Gm6474	3
Gm7049	3
Gm4811	3
Gm3800	3
Gm5451	3
Gm9625	3
Gm8062	3
Trip13	3
Ahrr	3
Gm47467	3
5430425K12Rik	3
Dhfr	3
Gm47075	3
F2rl2	3
Gm20075	3
Gm6169	3
Gm26619	3
Tmem171	3
Marveld2	3
Cenph	3
Ccnb1	3
Cenpk	3
Adamts6	3
Depdc1b	3
Gm48837	3
Gm8795	3
Ccno	3
Gzma	3
Gzmk	3
Pelo	3
Gm10734	3
Gm6035	3
Rpl34-ps2	3
Gm6421	3
Gm21762	3
Gm20900	3
Gm17541	3
Gm5652	3
Slc7a15	3
Gm4928	3
Gen1	3
Rpl36-ps3	3
Gm22748	3
Gm16372	3
Grhl1	3
Rrm2	3
Gm36287	3
Gm36723	3
Gm32899	3
Gm34047	3
9130015A21Rik	3
AC134468.1	3
Scin	3
Gm26517	3
Gpr33	3
Gm48655	3
Fancm	3
Mis18bp1	3
Lrr1	3
Dnaaf2	3
Gm9887	3
5830428M24Rik	3
Gm6316	3
Gm19221	3
Gm10451	3
Rdh12	3
Gm36660	3
1300014J16Rik	3
Gm20337	3
Cox16	3
Gm4787	3
Adam4	3
Gm49654	3
Gm47820	3
Noxred1	3
Gm48014	3
Gm47439	3
Gm20682	3
1700064M15Rik	3
Gm47196	3
Gm48296	3
Gpr68	3
Gm20069	3
Moap1	3
Gm47166	3
Gm47201	3
Asb2	3
Gm15523	3
Bcl11b	3
Gm3379	3
Tedc1	3
Igha	3
Gm9517	3
D430020J02Rik	3
Ncapg2	3
Gm17807	3
Cdca7l	3
Gm6768	3
Gm16374	3
Gm46496	3
5430437J10Rik	3
Gm2245	3
Gm7666	3
Gm49207	3
Il7r	3
Gm8174	3
Gm5468	3
Gm20555	3
Ankrd33b	3
Gm49215	3
Gm7968	3
Gm41307	3
Dcstamp	3
Dpys	3
Ccn3	3
Dscc1	3
Fam83a	3
Atad2	3
4930544F09Rik	3
Gm19510	3
Gm2682	3
Tsg101-ps	3
Tg	3
Gm10362	3
Ly6d	3
Gm8000	3
Gm28068	3
Ly6g	3
Mirt2	3
Scrt1	3
Tonsl	3
Recql4	3
Apol7e	3
Il2rb	3
Grap2	3
Gm49553	3
A430088P11Rik	3
Tnfrsf13c	3
Cenpm	3
Sept3	3
Gtse1	3
Cntn1	3
Ccdc184	3
Troap	3
Racgap1	3
Gm49499	3
Krt83	3
Atp5g2	3
Gtsf1	3
Nlrc3	3
Rpl39l	3
Gm10343	3
Gm24145	3
Gm49538	3
Mcm4	3
Ypel1	3
2610318N02Rik	3
Gm49683	3
Cdc45	3
Iglc3	3
Ndufa11b	3
Igf2bp2	3
Rfc4	3
AC169509.1	3
A230028O05Rik	3
Gm8253	3
Gm41442	3
Gm49767	3
Gm49733	3
Hmgb1-ps6	3
Bex6	3
Gm6611	3
Gm10237	3
Stfa2l1	3
Gm5483	3
2010005H15Rik	3
Stfa1	3
Ildr1	3
Iqcb1	3
Polq	3
Tigit	3
Sidt1	3
Cd200r4	3
Btla	3
Gcsam	3
Plcxd2	3
Cd96	3
Retnlg	3
Cip2a	3
Gm15518	3
Gm29686	3
Gpr15	3
Gm16385	3
Gm46542	3
Rbm11	3
Rpl21-ps5	3
Mir155hg	3
Gm2541	3
Gm6278	3
Gm46546	3
Gm17518	3
Gm15965	3
Gm49625	3
A930006K02Rik	3
Gm15964	3
Gm30881	3
Chaf1b	3
Gm48979	3
Gm15971	3
Igsf5	3
Gm10232	3
Gm5812	3
Dynlt1b	3
Sytl3	3
Unc93a2	3
1700010I14Rik	3
AC166110.3	3
Gm3355	3
Gm3222	3
Oaz1-ps	3
Fpr1	3
Gm7535	3
Pkmyt1	3
Kremen2	3
Prss30	3
Ccnf	3
Abca17	3
Rpl3l	3
Baiap3	3
Chtf18	3
Fam173a	3
1700022N22Rik	3
Kifc5b	3
C130040N14Rik	3
Pacsin1	3
Rps2-ps9	3
CT025867.1	3
Gm28043	3
Cmtr1	3
1700097N02Rik	3
Dnah8	3
Ubash3a	3
AC154652.2	3
AC166172.3	3
Gm17276	3
Rasal3	3
CT485616.1	3
Pglyrp2	3
Pram1	3
Kifc1	3
Platr17	3
Slc39a7	3
BC051537	3
H2-Oa	3
H2-Ob	3
Gm20513	3
H2-Eb2	3
Gm20463	3
Hspa1l	3
Ly6g5b	3
Ltb	3
Lta	3
H2-Q1	3
Gm8752	3
Tcf19	3
Ppp1r18os	3
Gm19684	3
Gm8909	3
H2-M2	3
Cenpq	3
Ankrd66	3
1700071M16Rik	3
Runx2	3
Runx2os1	3
Gnmt	3
Gm20517	3
Tomm6	3
9830107B12Rik	3
AC241601.2	3
Unc5cl	3
Satb1	3
E430014B02Rik	3
C230085N15Rik	3
Gm36931	3
5830444F18Rik	3
Gm37248	3
Gm6934	3
Gm37593	3
Gm37266	3
Gm19585	3
Sgo1	3
Chaf1a	3
Uhrf1	3
1700061G19Rik	3
Gm4705	3
Themis3	3
Gm9320	3
Gm26510	3
Ndc80	3
CT025731.2	3
AC154442.1	3
Gm10093	3
Gm26637	3
Haao	3
Rpl31-ps16	3
Gm10184	3
2700099C18Rik	3
AC161530.1	3
AC100751.1	3
Gm5687	3
AC102342.2	3
Dsc3	3
Gm6378	3
AC163399.1	3
Camk4	3
Kif20a	3
Cdc25c	3
Slc23a1	3
Rell2	3
Gm10268	3
Rps19-ps4	3
Gm16415	3
Spink1	3
Trim36	3
Mospd4	3
AC148017.1	3
AC123927.1	3
AC157910.4	3
AC166779.2	3
Ska1	3
Lipg	3
AC113528.1	3
F830208F22Rik	3
Gm6133	3
AC127331.2	3
4930445N18Rik	3
AC115789.2	3
Gm37216	3
Cd226	3
Gstp3	3
Cabp4	3
Ptprcap	3
Carns1	3
Tbc1d10c	3
Rbm4	3
Brms1	3
Cnih2	3
Fosl1	3
Ctsw	3
Kcnk7	3
Fam89b	3
Sssca1	3
Cdca5	3
Gm14963	3
Hmgb1-ps4	3
Gm17227	3
1700092M07Rik	3
Pcna-ps2	3
Stxbp3-ps	3
Incenp	3
AC132253.4	3
AC132253.7	3
AC132253.5	3
Fen1	3
Cd5	3
A430093F15Rik	3
Cd6	3
Ms4a1	3
Gm28935	3
Ms4a4b	3
Gm38275	3
Oosp1	3
Gm47242	3
Gm5512	3
AC136453.1	3
Gm32256	3
AC147026.1	3
AC103947.2	3
AC124513.1	3
Pip5k1b	3
Gm10053	3
AC126944.1	3
Rps15a-ps2	3
Gm5822	3
Gm5518	3
AC115752.1	3
Rnls	3
Ankrd22	3
Kif20b	3
Gm47773	3
Gm9042	3
Kif11	3
AC137605.4	3
Cep55	3
Ffar4	3
Hells	3
Gm6807	3
Gm16726	3
2310034G01Rik	3
Gm19557	3
AC116451.2	3
4833407H14Rik	3
AC137853.2	3
Nanos1	3
Gm26158	3
mt-Nd4l	3
AC125149.2	3
AC168977.1	3
Abcb6	3
Gm37520	3
Olfr259	3
Olfr1124	3
Capn3	3
Fermt1	3
Xist	3
Oaz3	3
Lrrc7	3
A530072M11Rik	3
Spink4	3
Pax5	3
Cyp4x1	3
Gm42729	3
Gm43625	3
AC139131.1	3
Cd79a	3
Hbb-bs	3
Cd19	3
B4galnt4	3
Gm47356	3
Gm26765	3
Ces2a	3
Gm45733	3
Gm49309	3
Gm49201	3
Gm4742	3
Blk	3
Gm29761	3
Gm48293	3
Htr3a	3
Pou2af1	3
Megf11	3
Slc51b	3
Gm48789	3
Hba-a2	3
Enpp7	3
3110006O06Rik	3
Gcnt4	3
Gm48082	3
Gm11027	3
Mei1	3
Gm15950	3
Iglc2	3
Cd200r2	3
Trat1	3
Glp1r	3
Vmn2r120	3
Kcng3	3
Gm37880	3
Gm38309	3
Ttn	3
Gm13981	3
Ltk	3
5031425F14Rik	3
Gm26652	3
Gm26617	3
Gm9200	3
Gm15265	3
Ovgp1	3
Gm6649	3
Gm42974	3
Gm11893	3
Slc46a2	3
Padi1	3
Zfp990	3
1500035N22Rik	3
Gm36401	3
Cplx1	3
Gm26718	3
Npy	3
Gm42688	3
Ptpn5	3
Gm16053	3
Hbb-bt	3
Gm16464	3
Gm45033	3
Fcer2a	3
1700041G16Rik	3
Rnase1	3
Gm26511	3
Gm5917	3
1700001P01Rik	3
Ict1os	3
Gm26723	3
Ggnbp1	3
Gm29994	3
AC109152.1	3
Pde6a	3
Scgb1a1	3
Gm336	3
mt-Tg	3
Rbm6-ps1	3
Il17a	3
Gm28836	3
Khdc1c	3
Gm37127	3
Ankrd23	3
Als2cr12	3
Gm18829	3
Gm37198	3
G530012D18Rik	3
Cntnap5a	3
Gm26892	3
Tnni1	3
Atp6v1g3	3
Gm6397	3
Gm37648	3
Gm37469	3
9430037O13Rik	3
Gm37697	3
Gm13357	3
Gm13568	3
Adamts13	3
Lhx2	3
Gm13522	3
Pde11a	3
Prg2	3
Gm13736	3
Olfr1259	3
Gm14212	3
Gm23172	3
AI847159	3
Gm11474	3
Rhox8	3
Cd40lg	3
Gm6238	3
Fabp12	3
Gm22009	3
Gm3513	3
Gm16069	3
Gm42893	3
Gm43652	3
Gm42449	3
Gm11831	3
Frrs1l	3
Gm10571	3
Gm26716	3
Zfp683	3
Ncmap	3
Gm13237	3
Zfp985	3
Gm17590	3
Gm42521	3
Cckar	3
Gm42733	3
Hopxos	3
Gm42602	3
Gm26692	3
Gm43118	3
Gm43409	3
Gm43756	3
Gm16020	3
4930528J11Rik	3
Trbv2	3
Gm19244	3
Il23r	3
Gm43292	3
Gm15856	3
Iqsec3	3
Gm43971	3
Gm43965	3
Klra1	3
Rnf170-ps	3
Nphs1	3
Upk1a	3
Ffar1	3
Klk1b27	3
Gm44936	3
Gm18959	3
Gm20663	3
Olfr700	3
Hmx3	3
A130023I24Rik	3
Cd163l1	3
Gm15560	3
Gm17711	3
Gm30285	3
Gm10273	3
Oit3	3
Gm867	3
Gm17134	3
Fhl4	3
Gm15990	3
Ifngas1	3
Rln3	3
Gm45760	3
Plekhg4	3
Kctd19	3
Nek10	3
Trav5-4	3
Gm43647	3
Mcpt1	3
Gzme	3
Gzmd	3
Gm25517	3
Gm49069	3
Gm49373	3
Gm48796	3
Gm30373	3
Gm47345	3
Foxr1	3
Gm47168	3
Gm37962	3
Iqcf1	3
Gm17041	3
6430571L13Rik	3
Gm42755	3
Gm26614	3
Gm33460	3
Lrrc75aos2	3
Mfsd6l	3
Evi2b	3
Atp5l-ps2	3
1700012B07Rik	3
Gm2423	3
Tcrg-V6	3
Hist1h2ah	3
Slc28a3	3
4930486L24Rik	3
Gm47603	3
Gm47551	3
2810403G07Rik	3
Mcidas	3
Dtnbos	3
Gm47997	3
Gm48808	3
Six1	3
Gm17139	3
Gm47566	3
Kcnk10	3
4930477G07Rik	3
Gm36756	3
Gm34794	3
Apol7b	3
Gm18911	3
Gm17638	3
Gm10856	3
Gm24447	3
Gm41386	3
Gm22951	3
Gm15558	3
Prm1	3
Cyp2ab1	3
Muc4	3
Gm49728	3
Gm49730	3
4930478L05Rik	3
AC122821.1	3
Gm49794	3
Gm17657	3
Gm38099	3
Pp2d1	3
Gm26749	3
Gm29554	3
Gm22886	3
Arl14epl	3
St8sia3	3
Cfap53	3
AC131185.1	3
AC117612.1	3
Khdc1b	3
Gm8251	3
Poglut2	3
Gm29325	3
Fcmr	3
Ro60	3
Eef1aknmt	3
Pacc1	3
Utp25	3
Gm10134	3
Olfr366	3
Kcnh7	3
Oip5os1	3
Morrbid	3
Gnasas1	3
9230112E08Rik	3
Rbis	3
Mir124-2hg	3
Zfp267	3
Il21	3
Gask1b	3
1700094D03Rik	3
Hist2h3c1	3
AC121792.1	3
Tafa3	3
Gm43846	3
Lpar3	3
Abitram	3
Pakap.1	3
Czib	3
Gm12905	3
Micos10	3
Prxl2b	3
Gm10062	3
5830416I19Rik	3
Cnga1	3
Gm42601	3
Dipk1a	3
A630023P12Rik	3
Gcn1	3
Adam1a	3
Sap25	3
Map11	3
Trbv1	3
Vmn1r13	3
A430010J10Rik	3
Gm9008	3
Gm20594	3
Gm44053	3
Clec4b2	3
Klra6	3
Igflr1	3
Slc17a6	3
Olfr633	3
Tmem265	3
Cyp2e1	3
Klkb1	3
Fcsk	3
Meak7	3
Mc1r	3
Gpr83	3
Shfl	3
Fdx2	3
Olfr905	3
Cxcr5	3
Poglut3	3
Dipk2a	3
Npffr1	3
Vpreb3	3
Cfap410	3
Gatd3a	3
Olfr57	3
Pwwp3a	3
Tle5	3
Vmn2r84	3
Insyn2b	3
Il3	3
Tmem95	3
Rskr	3
Snhg16	3
AC241534.1	3
Prorp	3
Dmac2l	3
Tasor2	3
Akr1c18	3
Aopep	3
Prxl2c	3
Gm47428	3
Gm807	3
Shld3	3
Olfr720	3
Tasor	3
CT009536.1	3
Stimate	3
Prxl2a	3
Gm49087	3
4930431P03Rik	3
Olfr729	3
A730061H03Rik	3
Gm48942	3
Gm15632	3
Atpsckmt	3
Lratd2	3
AC113595.1	3
Npff	3
Zdhhc19	3
Slc49a4	3
Gm15564	3
Cstdc4	3
Csta2	3
Dppa2	3
Atp5o	3
Gm1604a	3
Ccr6	3
Vmn2r96	3
Vmn2r100	3
Gm7072	3
Gm50071	3
Ciao3	3
Gm34455	3
Zbtb9	3
Ilrun	3
Gm4356	3
Gm49864	3
1700063J08Rik	3
Gm36486	3
Gm50240	3
Gm50103	3
Gm50105	3
Gm50107	3
A530088E08Rik	3
Olfr90	3
AY036118	3
Mmut	3
Gm49915	3
Micos13	3
Gm41611	3
1600022D10Rik	3
Gm19696	3
Gm50012	3
Gm9993	3
Gm50069	3
Gm49980	3
Snhg4	3
Mzb1	3
Eif4ebp3	3
Arhgap26	3
Gm4013	3
Hspe1-rs1	3
F730048M01Rik	3
Gm50228	3
Gm50164	3
Hdhd2	3
B020010K11Rik	3
4833408A19Rik	3
Nudt8	3
B4gat1	3
D330050I16Rik	3
Znrd2	3
Gm50232	3
Plaat3	3
Gm50340	3
Gm10802	3
Gm9895	3
Gm36043	3
Gm16541	3
BC037704	3
Oga	3
4833438C02Rik	3
Gm50431	3
Atp5md	3
Gm30541	3
8030456M14Rik	3
Gm50394	3
Tsix	3
Slco4c1	3
Fcnb	3
Cel	3
Tgm3	3
Cpb1	3
Cela3b	3
Cela2a	3
Pla2g1b	3
Cpa1	3
2210010C04Rik	3
Try4	3
Sycn	3
Gm38405	3
Olfr60	3
Ctrl	3
Ctrb1	3
Il22	3
Chad	3
Cstdc5	3
Stfa2	3
Ip6k3	3
Clps	3
Gm2629	3
Cnnm1	3
Pnlip	3
Pnliprp1	3
Bcl2l15	3
Gm156	3
Tcrg-V7	3
Ly6m	3
Cpt1b	3
Gm50013	3
Radx	3
Gm28940	3
Olfr432	3
Neurod1	3
Olfr1258	3
Actrt3	3
Gm38411	3
Reg4	3
Igkv10-96	3
Igkv12-89	3
Psg16	3
Tph1	3
Ucp3	3
5830411N06Rik	3
Defa24	3
Zmat4	3
Impg1	3
Gm16185	3
Kcnmb4os2	3
Gip	3
Gsdma	3
Gm48610	3
Ighv1-55	3
Tcrg-V5	3
Lncbate6	3
Iglv1	3
Tbc1d22bos	3
Cryaa	3
Hsf2bp	3
Ttbk1	3
Psd2	3
Gm30042	3
Dntt	3
Kir3dl2	3
Rpl7	4
Ptpn18	4
Cox5b	4
Eif5b	4
Rpl31	4
Sf3b1	4
Hspe1	4
Bzw1	4
Eef1b2	4
Fn1	4
Rpl37a	4
Arpc2	4
Ncl	4
Ptma	4
Cops9	4
Dbi	4
Actr3	4
Snrpe	4
Btg2	4
Ptprc	4
Tpr	4
Arpc5	4
Ier5	4
Prrc2c	4
Fcgr2b	4
Fcgr3	4
Fcer1g	4
Tagln2	4
Hnrnpu	4
H3f3a	4
Srp9	4
Atf3	4
Celf2	4
Atp5c1	4
Vim	4
Mrc1	4
Edf1	4
Rpl7a	4
Set	4
Rpl12	4
Hspa5	4
Rab14	4
Gsn	4
Rpl35	4
Zeb2	4
Rbms1	4
Ssb	4
Dync1i2	4
Atp5g3	4
Hnrnpa3	4
Spi1	4
Cd44	4
Srp14	4
Pdia3	4
Serf2	4
B2m	4
Gatm	4
Il1b	4
Snrpb	4
Dstn	4
Rrbp1	4
Snx5	4
Cst3	4
Fkbp1a	4
Chmp4b	4
Eif2s2	4
Rbm39	4
Scand1	4
Samhd1	4
Tgm2	4
Mafb	4
Top1	4
Serinc3	4
Ywhab	4
Sdc4	4
Sys1	4
Cebpb	4
Ptpn1	4
Gnas	4
Ctsz	4
Atp5e	4
Psma7	4
Rps21	4
Rbm3	4
Ddx3x	4
Ndufb11	4
Slc25a5	4
Rpl39	4
Ndufa1	4
Lamp2	4
Ssr4	4
Flna	4
Rpl10	4
Msn	4
Rps4x	4
Cox7b	4
Pgk1	4
Sh3bgrl	4
Rpl36a	4
Sat1	4
Tmsb4x	4
Fabp5	4
Rpl22l1	4
Sec62	4
Anxa5	4
Ndufc1	4
Serp1	4
Mbnl1	4
Rps3a1	4
Krtcap2	4
Tpm3	4
Rps27	4
S100a13	4
S100a4	4
S100a6	4
S100a11	4
S100a10	4
Psmb4	4
Ctss	4
Mcl1	4
Txnip	4
Atp1a1	4
Csde1	4
Rap1a	4
Atp5f1	4
Cd53	4
1810037I17Rik	4
Rpl34	4
Ube2d3	4
H2afz	4
Selenof	4
Sh3glb1	4
Gng5	4
Lyn	4
Rps20	4
Sdcbp	4
Rab2a	4
Pnrc1	4
Dnaja1	4
Vcp	4
Tln1	4
Clta	4
Anp32b	4
Sec61b	4
Txn1	4
Ptbp3	4
Atp6v1g1	4
Plin2	4
Rps6	4
Jun	4
Jak1	4
Tmem59	4
Uqcrh	4
Akr1a1	4
Prdx1	4
Rps8	4
Atp6v0b	4
Ybx1	4
Psmb2	4
Sfpq	4
Ptp4a2	4
Laptm5	4
Atpif1	4
Cd52	4
Sh3bgrl3	4
Tmem50a	4
Rsrp1	4
Rpl11	4
C1qb	4
C1qc	4
C1qa	4
Cdc42	4
Capzb	4
Efhd2	4
Eno1	4
Rpl22	4
Gnb1	4
Tomm7	4
Ost4	4
Mrpl33	4
Mrfap1	4
Rbpj	4
Rpl9	4
Igfbp7	4
Hnrnpd	4
Plac8	4
Rpl5	4
Atp5k	4
Dynll1	4
Cox6a1	4
Rplp0	4
